time,summary,icon,precipIntensity,precipProbability,precipType,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,precipAccumulation
2019-03-22 15:00:00,Overcast,cloudy,0.0,0.0,,11.2,11.2,5.82,0.69,1028.2,3.4,5.17,226,0.97,2,16.093,305.1,
2019-03-22 16:00:00,Overcast,cloudy,0.0,0.0,,11.3,11.3,5.89,0.69,1027.7,3.62,5.62,233,1.0,2,16.093,305.1,
2019-03-22 17:00:00,Overcast,cloudy,0.0,0.0,,11.53,11.53,5.89,0.68,1027.5,3.54,5.72,242,1.0,1,16.093,305.4,
2019-03-22 18:00:00,Overcast,cloudy,0.0,0.0,,11.79,11.79,6.06,0.68,1027.2,3.31,5.67,251,0.98,0,16.093,305.8,
2019-03-22 19:00:00,Overcast,cloudy,0.0,0.0,,11.48,11.48,5.69,0.68,1027.4,2.86,4.82,247,0.96,0,16.093,302.7,
2019-03-22 20:00:00,Overcast,cloudy,0.0,0.0,,11.45,11.45,5.93,0.69,1027.7,2.8,5.12,248,0.95,0,16.093,303.8,
2019-03-22 21:00:00,Overcast,cloudy,0.0,0.0,,11.34,11.34,6.3,0.71,1028.2,2.75,5.63,247,0.93,0,16.093,305.5,
2019-03-22 22:00:00,Overcast,cloudy,0.0,0.0,,11.03,11.03,6.54,0.74,1028.6,2.69,6.05,246,0.92,0,16.093,306.9,
2019-03-22 23:00:00,Overcast,cloudy,0.0,0.0,,10.5,10.5,6.81,0.78,1028.8,2.6,5.89,250,0.91,0,16.093,307.5,
2019-03-23 00:00:00,Overcast,cloudy,0.0,0.0,,9.87,8.71,7.09,0.83,1028.5,2.44,5.63,255,0.91,0,16.093,307.8,
2019-03-23 01:00:00,Overcast,cloudy,0.0,0.0,,9.26,8.11,7.24,0.87,1028.7,2.29,5.13,233,0.91,0,16.093,308.0,
2019-03-23 02:00:00,Overcast,cloudy,0.0,0.0,,8.79,7.59,7.14,0.89,1029.0,2.22,4.99,251,0.93,0,16.093,309.1,
2019-03-23 03:00:00,Overcast,cloudy,0.0,0.0,,8.48,7.3,6.98,0.9,1029.6,2.14,4.92,270,0.96,0,16.093,310.6,
2019-03-23 04:00:00,Overcast,cloudy,0.0,0.0,,8.07,6.91,6.79,0.92,1029.8,2.03,4.81,266,0.99,0,16.093,312.5,
2019-03-23 05:00:00,Overcast,cloudy,0.0,0.0,,7.7,6.69,6.8,0.94,1030.2,1.82,4.46,182,1.0,0,16.093,315.1,
2019-03-23 06:00:00,Overcast,cloudy,0.0,0.0,,7.48,6.73,6.86,0.96,1030.4,1.53,4.06,53,1.0,0,16.093,318.1,
2019-03-23 07:00:00,Overcast,cloudy,0.0,0.0,,4.94,3.58,4.47,0.97,1030.8,1.74,4.8,309,1.0,0,16.093,321.4,
2019-03-23 08:00:00,Overcast,cloudy,0.0,0.0,,5.92,4.24,4.65,0.92,1031.3,2.21,5.28,308,1.0,0,16.093,324.2,
2019-03-23 09:00:00,Overcast,cloudy,0.0,0.0,,7.41,5.5,4.87,0.84,1031.8,2.85,5.94,348,1.0,1,16.093,327.2,
2019-03-23 10:00:00,Overcast,cloudy,0.0,0.0,,8.66,6.7,5.01,0.78,1032.2,3.34,6.22,20,1.0,1,16.093,329.8,
2019-03-23 11:00:00,Overcast,cloudy,0.005,0.02,rain,10.49,10.49,4.52,0.67,1032.6,3.25,5.78,33,1.0,2,16.093,332.1,
2019-03-23 12:00:00,Overcast,cloudy,0.0051,0.02,rain,11.62,11.62,3.7,0.58,1032.9,3.17,5.0,35,1.0,2,16.093,334.2,
2019-03-23 13:00:00,Overcast,cloudy,0.0051,0.01,rain,13.2,13.2,2.34,0.48,1033.2,2.67,3.72,31,1.0,2,16.093,341.7,
2019-03-23 14:00:00,Overcast,cloudy,0.0,0.0,,13.94,13.94,1.83,0.44,1033.1,2.76,3.59,34,1.0,2,16.093,342.8,
2019-03-23 15:00:00,Overcast,cloudy,0.0,0.0,,14.45,14.45,1.71,0.42,1032.7,2.91,3.77,34,0.99,2,16.093,342.8,
2019-03-23 16:00:00,Overcast,cloudy,0.0,0.0,,13.7,13.7,2.11,0.45,1032.5,3.03,3.88,41,0.99,1,16.093,342.8,
2019-03-23 17:00:00,Overcast,cloudy,0.0,0.0,,13.63,13.63,2.17,0.46,1032.5,2.99,3.75,45,0.99,1,16.093,343.2,
2019-03-23 18:00:00,Overcast,cloudy,0.0,0.0,,12.98,12.98,2.25,0.48,1032.6,2.95,3.58,55,1.0,0,16.093,343.7,
2019-03-23 19:00:00,Overcast,cloudy,0.0051,0.02,rain,10.19,10.19,2.0,0.57,1032.9,2.44,2.98,62,0.98,0,16.093,345.0,
2019-03-23 20:00:00,Overcast,cloudy,0.0,0.0,,8.4,6.91,1.77,0.63,1033.1,2.53,3.4,75,0.95,0,16.093,347.5,
2019-03-23 21:00:00,Overcast,cloudy,0.0,0.0,,6.51,4.49,1.66,0.71,1033.3,2.77,4.09,91,0.91,0,16.093,350.9,
2019-03-23 22:00:00,Overcast,cloudy,0.0,0.0,,6.9,4.95,1.71,0.7,1033.3,2.76,4.43,97,0.89,0,16.093,354.6,
2019-03-23 23:00:00,Overcast,cloudy,0.0,0.0,,6.64,4.92,2.34,0.74,1033.6,2.41,4.04,94,0.88,0,16.093,359.2,
2019-03-24 00:00:00,Overcast,cloudy,0.0,0.0,,5.43,3.95,2.32,0.8,1033.5,1.92,3.3,80,0.89,0,16.093,364.3,
2019-03-24 01:00:00,Overcast,cloudy,0.0,0.0,,7.54,7.54,3.35,0.75,1033.3,1.15,2.89,53,0.88,0,16.093,369.0,
2019-03-24 02:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,8.62,8.62,2.99,0.68,1032.9,1.23,2.33,65,0.83,0,16.093,370.8,
2019-03-24 03:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,7.98,7.98,2.75,0.7,1031.9,1.01,1.78,70,0.78,0,16.093,371.2,
2019-03-24 04:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,6.52,6.52,2.41,0.75,1031.5,0.88,1.34,66,0.73,0,16.093,371.4,
2019-03-24 05:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,6.03,6.03,2.11,0.76,1031.3,0.74,0.99,41,0.73,0,16.093,370.8,
2019-03-24 06:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,5.72,5.72,1.86,0.76,1031.3,0.66,0.77,6,0.75,0,16.093,370.0,
2019-03-24 07:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,5.79,5.79,1.78,0.75,1031.4,0.75,0.76,336,0.73,0,16.093,374.2,
2019-03-24 08:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,6.38,6.38,1.91,0.73,1031.6,1.01,1.44,317,0.63,0,16.093,378.0,
2019-03-24 09:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,7.63,7.04,2.59,0.7,1031.8,1.42,2.55,304,0.49,1,16.093,382.9,
2019-03-24 10:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,8.96,8.12,2.78,0.65,1031.8,1.85,3.47,299,0.38,1,16.093,386.0,
2019-03-24 11:00:00,Clear,clear-day,0.0,0.0,,10.41,10.41,2.56,0.58,1031.7,2.28,3.98,298,0.3,2,16.093,386.0,
2019-03-24 12:00:00,Clear,clear-day,0.0,0.0,,11.72,11.72,1.91,0.51,1031.1,2.75,4.31,308,0.25,3,16.093,384.2,
2019-03-24 13:00:00,Clear,clear-day,0.0,0.0,,13.41,13.41,0.37,0.41,1031.0,2.5,3.95,307,0.19,3,16.093,379.2,
2019-03-24 14:00:00,Clear,clear-day,0.0,0.0,,14.14,14.14,-0.12,0.38,1030.5,3.08,4.52,304,0.16,3,16.093,380.2,
2019-03-24 15:00:00,Clear,clear-day,0.0,0.0,,14.55,14.55,-0.18,0.36,1029.8,3.76,5.28,298,0.14,2,16.093,382.7,
2019-03-24 16:00:00,Clear,clear-day,0.0,0.0,,13.65,13.65,0.39,0.4,1029.3,4.26,6.0,295,0.12,1,16.093,385.1,
2019-03-24 17:00:00,Clear,clear-day,0.0,0.0,,13.33,13.33,0.71,0.42,1029.0,4.5,6.63,297,0.1,1,16.093,387.0,
2019-03-24 18:00:00,Clear,clear-day,0.0,0.0,,12.53,12.53,0.8,0.45,1029.0,4.55,7.21,301,0.08,0,16.093,388.9,
2019-03-24 19:00:00,Clear,clear-day,0.0,0.0,,11.77,11.77,1.18,0.48,1028.9,3.66,6.36,301,0.06,0,16.093,390.6,
2019-03-24 20:00:00,Clear,clear-night,0.0,0.0,,11.0,11.0,1.04,0.5,1029.0,3.91,6.84,302,0.24,0,16.093,391.9,
2019-03-24 21:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,10.21,10.21,0.84,0.52,1029.3,4.13,7.5,305,0.48,0,16.093,392.8,
2019-03-24 22:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,9.47,7.17,1.03,0.56,1029.4,4.38,8.28,305,0.64,0,16.093,392.7,
2019-03-24 23:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,9.08,6.51,1.96,0.61,1029.3,4.8,9.3,302,0.66,0,16.093,391.1,
2019-03-25 00:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,8.73,5.93,2.66,0.66,1028.9,5.15,10.46,301,0.6,0,16.093,388.4,
2019-03-25 01:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,6.74,4.12,1.66,0.7,1028.4,3.76,11.07,282,0.51,0,16.093,380.6,
2019-03-25 02:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,7.53,4.55,3.16,0.74,1028.3,4.88,11.58,292,0.39,0,16.093,375.6,
2019-03-25 03:00:00,Clear,clear-night,0.0,0.0,,7.37,4.19,3.5,0.76,1028.3,5.25,11.89,300,0.25,0,16.093,370.4,
2019-03-25 04:00:00,Clear,clear-night,0.0,0.0,,7.13,3.8,3.56,0.78,1028.3,5.46,12.0,307,0.13,0,16.093,365.9,
2019-03-25 05:00:00,Clear,clear-night,0.0,0.0,,6.6,3.14,2.98,0.78,1028.6,5.47,11.89,315,0.08,0,16.093,362.3,
2019-03-25 06:00:00,Clear,clear-night,0.0,0.0,,6.11,2.53,2.06,0.75,1028.9,5.42,11.58,323,0.08,0,16.093,359.3,
2019-03-25 07:00:00,Clear,clear-day,0.0,0.0,,6.43,3.08,1.24,0.69,1029.5,5.12,10.86,326,0.05,0,16.093,356.7,
2019-03-25 08:00:00,Clear,clear-day,0.0,0.0,,6.76,3.48,0.54,0.65,1030.0,5.14,10.34,332,0.03,0,16.093,355.5,
2019-03-25 09:00:00,Clear,clear-day,0.0,0.0,,7.69,4.61,0.14,0.59,1031.0,5.22,9.76,341,0.01,1,16.093,355.1,
2019-03-25 10:00:00,Clear,clear-day,0.0,0.0,,8.72,5.86,0.12,0.55,1031.6,5.31,9.2,348,0.0,2,16.093,354.5,
2019-03-25 11:00:00,Clear,clear-day,0.0,0.0,,9.62,7.03,0.14,0.52,1032.0,5.2,8.71,352,0.0,2,16.093,353.6,
2019-03-25 12:00:00,Clear,clear-day,0.0,0.0,,10.7,10.7,0.17,0.48,1032.0,5.09,8.24,355,0.02,3,16.093,352.6,
2019-03-25 13:00:00,Clear,clear-day,0.0,0.0,,12.02,12.02,0.03,0.44,1032.9,4.47,7.02,352,0.01,3,16.093,355.9,
2019-03-25 14:00:00,Clear,clear-day,0.0,0.0,,12.66,12.66,-0.34,0.41,1033.0,4.37,6.69,353,0.02,3,16.093,353.5,
2019-03-25 15:00:00,Clear,clear-day,0.0,0.0,,13.16,13.16,-0.54,0.39,1033.1,4.41,6.58,355,0.02,3,16.093,350.1,
2019-03-25 16:00:00,Clear,clear-day,0.0,0.0,,12.59,12.59,-0.26,0.41,1033.2,4.28,6.32,357,0.01,2,16.093,347.1,
2019-03-25 17:00:00,Clear,clear-day,0.0,0.0,,12.58,12.58,0.09,0.42,1033.3,4.09,6.07,358,0.01,1,16.093,345.3,
2019-03-25 18:00:00,Clear,clear-day,0.0,0.0,,12.06,12.06,0.32,0.44,1033.4,3.83,5.81,0,0.01,0,16.093,344.0,
2019-03-25 19:00:00,Clear,clear-day,0.0,0.0,,11.47,11.47,0.75,0.48,1033.8,2.89,4.51,3,0.01,0,16.093,341.8,
2019-03-25 20:00:00,Clear,clear-night,0.0,0.0,,10.52,10.52,0.78,0.51,1034.3,2.55,4.21,16,0.0,0,16.093,340.3,
2019-03-25 21:00:00,Clear,clear-night,0.0,0.0,,9.38,8.23,0.89,0.55,1034.9,2.31,4.01,34,0.0,0,16.093,339.0,
2019-03-25 22:00:00,Clear,clear-night,0.0,0.0,,8.36,7.27,1.04,0.6,1035.4,2.01,3.6,55,0.0,0,16.093,337.4,
2019-03-25 23:00:00,Clear,clear-night,0.0,0.0,,7.44,6.73,1.03,0.64,1035.7,1.5,2.62,78,0.0,0,16.093,335.4,
2019-03-26 00:00:00,Clear,clear-night,0.0,0.0,,6.53,6.53,1.09,0.68,1035.9,0.93,1.4,103,0.0,0,16.093,333.0,
2019-03-26 01:00:00,Clear,clear-night,0.0,0.0,,6.09,6.09,1.85,0.74,1036.1,0.96,1.22,163,0.0,0,16.093,329.3,
2019-03-26 02:00:00,Clear,clear-night,0.0,0.0,,5.33,5.33,1.62,0.77,1035.8,1.01,1.43,201,0.0,0,16.093,326.4,
2019-03-26 03:00:00,Clear,clear-night,0.0,0.0,,4.72,4.72,1.13,0.78,1035.3,1.22,2.08,234,0.0,0,16.093,323.5,
2019-03-26 04:00:00,Clear,clear-night,0.0,0.0,,4.12,2.91,0.73,0.79,1035.0,1.52,2.79,231,0.0,0,16.093,320.7,
2019-03-26 05:00:00,Clear,clear-night,0.0,0.0,,3.63,1.97,0.54,0.8,1034.8,1.82,3.53,159,0.0,0,16.093,318.3,
2019-03-26 06:00:00,Clear,clear-night,0.0,0.0,,3.32,1.24,0.52,0.82,1034.8,2.15,4.33,0,0.0,0,16.093,316.1,
2019-03-26 07:00:00,Clear,clear-day,0.0,0.0,,3.37,0.93,0.1,0.79,1034.7,2.54,5.21,278,0.01,0,16.093,311.9,
2019-03-26 08:00:00,Clear,clear-day,0.0,0.0,,4.28,1.9,0.41,0.76,1034.7,2.68,5.58,253,0.14,0,16.093,310.4,
2019-03-26 09:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,5.87,3.74,1.11,0.71,1034.8,2.73,5.73,305,0.32,1,16.093,309.5,
2019-03-26 10:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,7.69,5.83,2.03,0.67,1034.9,2.86,5.74,304,0.45,2,16.093,309.0,
2019-03-26 11:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,9.58,8.02,2.66,0.62,1034.8,2.98,5.54,311,0.46,3,16.093,308.6,
2019-03-26 12:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,11.42,11.42,3.21,0.57,1034.7,3.14,5.18,323,0.42,3,16.093,308.5,
2019-03-26 13:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,12.37,12.37,3.02,0.53,1034.8,2.56,4.37,341,0.41,4,16.093,308.7,
2019-03-26 14:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,12.68,12.68,3.03,0.52,1034.4,2.72,4.2,339,0.55,3,16.093,309.0,
2019-03-26 15:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,12.32,12.32,2.96,0.53,1033.8,2.89,4.16,331,0.73,3,16.093,309.5,
2019-03-26 16:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,11.78,11.78,3.0,0.55,1033.4,2.95,4.18,327,0.87,2,16.093,309.9,
2019-03-26 17:00:00,Overcast,cloudy,0.0,0.0,,11.83,11.83,3.11,0.55,1033.1,2.99,4.3,324,0.92,1,16.093,310.5,
2019-03-26 18:00:00,Overcast,cloudy,0.0,0.0,,11.78,11.78,2.97,0.55,1033.0,2.9,4.5,318,0.92,0,16.093,310.9,
2019-03-26 19:00:00,Overcast,cloudy,0.0,0.0,,11.82,11.82,2.76,0.54,1033.0,1.74,2.42,315,0.93,0,16.093,308.9,
2019-03-26 20:00:00,Overcast,cloudy,0.0,0.0,,11.2,11.2,3.01,0.57,1033.3,1.63,2.19,30,0.95,0,16.093,309.6,
2019-03-26 21:00:00,Overcast,cloudy,0.0,0.0,,10.39,10.39,3.47,0.62,1033.7,1.65,2.16,222,0.98,0,16.093,310.9,
2019-03-26 22:00:00,Overcast,cloudy,0.0,0.0,,9.6,8.9,3.58,0.66,1034.0,1.79,2.43,288,0.99,0,16.093,312.6,
2019-03-26 23:00:00,Overcast,cloudy,0.0,0.0,,9.1,8.08,3.82,0.7,1034.1,2.08,3.34,233,0.99,0,16.093,314.9,
2019-03-27 00:00:00,Overcast,cloudy,0.0,0.0,,8.73,7.32,3.92,0.72,1034.1,2.51,4.59,42,0.98,0,16.093,317.6,
2019-03-27 01:00:00,Overcast,cloudy,0.0,0.0,,7.8,6.65,3.87,0.76,1034.3,1.98,5.29,330,0.96,0,16.093,317.0,
2019-03-27 02:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,6.7,5.44,3.2,0.78,1034.2,1.91,5.06,315,0.69,0,16.093,319.0,
2019-03-27 03:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,5.54,4.19,2.35,0.8,1034.2,1.82,4.34,317,0.32,0,16.093,321.3,
2019-03-27 04:00:00,Clear,clear-night,0.0,0.0,,4.5,3.07,1.71,0.82,1034.1,1.75,3.79,321,0.03,0,16.093,323.7,
2019-03-27 05:00:00,Clear,clear-night,0.0,0.0,,3.76,2.17,1.36,0.84,1034.2,1.78,3.66,319,0.03,0,16.093,326.3,
2019-03-27 06:00:00,Clear,clear-night,0.0,0.0,,3.25,1.55,1.19,0.86,1034.3,1.81,3.71,320,0.0,0,16.093,329.2,
2019-03-27 07:00:00,Clear,clear-day,0.0,0.0,,3.86,2.17,1.33,0.84,1034.7,1.89,4.1,314,0.03,0,16.093,332.2,
2019-03-27 08:00:00,Clear,clear-day,0.0,0.0,,5.3,3.85,1.84,0.78,1034.9,1.88,3.99,321,0.02,0,16.093,334.9,
2019-03-27 09:00:00,Clear,clear-day,0.0,0.0,,7.47,6.36,2.94,0.73,1035.1,1.88,3.79,331,0.02,1,16.093,337.5,
2019-03-27 10:00:00,Clear,clear-day,0.0,0.0,,9.56,8.75,4.04,0.68,1035.3,1.92,3.59,339,0.04,2,16.093,339.5,
2019-03-27 11:00:00,Clear,clear-day,0.0,0.0,,11.07,11.07,4.5,0.64,1035.5,2.0,3.41,342,0.02,3,16.093,340.9,
2019-03-27 12:00:00,Clear,clear-day,0.0,0.0,,12.29,12.29,4.59,0.59,1035.7,2.12,3.23,342,0.08,3,16.093,341.7,
2019-03-27 13:00:00,Clear,clear-day,0.0,0.0,,12.27,12.27,3.78,0.56,1036.1,2.35,3.44,342,0.19,3,16.093,349.5,
2019-03-27 14:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,,12.55,12.55,3.67,0.55,1036.0,2.43,3.51,343,0.44,3,16.093,350.5,
2019-03-27 15:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,12.37,12.37,3.62,0.55,1035.8,2.56,3.62,345,0.76,2,16.093,350.5,
2019-03-27 16:00:00,Overcast,cloudy,0.0,0.0,,11.91,11.91,3.7,0.57,1035.6,2.58,3.75,347,1.0,1,16.093,350.3,
2019-03-27 17:00:00,Overcast,cloudy,0.0,0.0,,12.08,12.08,3.63,0.56,1035.6,2.54,3.96,347,0.99,1,16.093,350.3,
2019-03-27 18:00:00,Overcast,cloudy,0.0,0.0,,12.26,12.26,3.49,0.55,1035.8,2.39,4.16,346,0.98,0,16.093,350.2,
2019-03-27 19:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,11.95,11.95,3.24,0.55,1036.1,1.66,3.23,5,0.78,0,16.093,352.3,
2019-03-27 20:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,11.15,11.15,3.3,0.58,1036.4,1.28,2.44,28,0.66,0,16.093,352.1,
2019-03-27 21:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,10.3,10.3,3.36,0.62,1036.7,1.0,1.44,45,0.59,0,16.093,351.6,
2019-03-27 22:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,9.6,9.6,3.31,0.65,1036.8,0.94,0.95,304,0.58,0,16.093,351.0,
2019-03-27 23:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,9.0,9.0,3.25,0.67,1036.9,1.07,1.09,317,0.7,0,16.093,350.0,
2019-03-28 00:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,8.71,8.71,3.18,0.68,1036.9,0.92,1.09,318,0.72,0,16.093,348.9,
2019-03-28 01:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,8.94,8.94,4.01,0.71,1037.4,1.11,2.03,294,0.53,0,16.093,347.6,
2019-03-28 02:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,7.97,7.97,3.57,0.74,1036.7,1.19,2.26,285,0.45,0,16.093,348.0,
2019-03-28 03:00:00,Overcast,cloudy,0.0,0.0,,7.0,7.0,2.97,0.76,1036.5,1.18,2.4,284,0.9,0,16.093,349.1,
2019-03-28 04:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,6.05,6.05,2.47,0.78,1036.3,1.06,2.44,298,0.78,0,16.093,350.8,
2019-03-28 05:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,5.43,5.43,2.2,0.8,1036.6,0.97,2.37,304,0.71,0,16.093,353.2,
2019-03-28 06:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,5.12,5.12,2.15,0.81,1036.8,0.97,2.2,316,0.74,0,16.093,356.1,
2019-03-28 07:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,5.97,5.97,2.71,0.8,1037.3,0.78,1.94,350,0.76,0,16.093,359.3,
2019-03-28 08:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,6.69,6.69,3.16,0.78,1037.4,0.73,1.43,23,0.81,0,16.093,361.0,
2019-03-28 09:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,8.25,8.25,3.96,0.74,1037.6,0.53,0.8,58,0.84,1,16.093,362.0,
2019-03-28 10:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,10.01,10.01,4.8,0.7,1037.7,0.49,0.49,56,0.83,1,16.093,362.8,
2019-03-28 11:00:00,Overcast,cloudy,0.0,0.0,,11.66,11.66,5.04,0.64,1037.6,0.6,0.6,53,0.89,2,16.093,363.2,
2019-03-28 12:00:00,Overcast,cloudy,0.0,0.0,,12.74,12.74,4.82,0.59,1037.2,0.92,0.92,152,0.88,2,16.093,363.1,
2019-03-28 13:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,13.47,13.47,4.16,0.53,1037.1,0.61,0.61,153,0.83,3,16.093,365.1,
2019-03-28 14:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,14.05,14.05,3.82,0.5,1036.7,0.65,0.65,169,0.86,2,16.093,364.4,
2019-03-28 15:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,14.3,14.3,3.63,0.49,1036.1,0.64,0.64,153,0.86,2,16.093,362.9,
2019-03-28 16:00:00,Overcast,cloudy,0.0,0.0,,14.44,14.44,3.76,0.49,1035.8,0.7,0.7,144,0.88,1,16.093,361.5,
2019-03-28 17:00:00,Overcast,cloudy,0.0,0.0,,14.31,14.31,3.8,0.49,1035.2,0.77,0.77,133,0.92,1,16.093,360.3,
2019-03-28 18:00:00,Overcast,cloudy,0.0,0.0,,13.8,13.8,3.58,0.5,1034.7,0.94,0.94,138,0.93,0,16.093,359.1,
2019-03-28 19:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,13.19,13.19,3.73,0.53,1034.2,1.49,2.71,124,0.76,0,16.093,358.7,
2019-03-28 20:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,12.16,12.16,3.99,0.57,1034.6,1.57,3.3,124,0.69,0,16.093,358.8,
2019-03-28 21:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,11.07,11.07,4.29,0.63,1034.8,1.75,3.86,135,0.62,0,16.093,359.4,
2019-03-28 22:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,9.92,9.19,4.42,0.69,1035.0,1.89,4.13,155,0.35,0,16.093,359.7,
2019-03-28 23:00:00,Clear,clear-night,0.0,0.0,,8.92,8.15,4.39,0.73,1035.1,1.76,4.24,167,0.23,0,16.093,359.6,
2019-03-29 00:00:00,Clear,clear-night,0.0,0.0,,8.18,7.49,4.42,0.77,1034.6,1.58,4.18,171,0.17,0,16.093,359.3,
2019-03-29 01:00:00,Clear,clear-night,0.0,0.0,,7.71,7.22,4.41,0.8,1034.2,1.34,4.01,166,0.13,0,16.093,357.6,
2019-03-29 02:00:00,Clear,clear-night,0.0,0.0,,7.01,7.01,4.02,0.81,1033.9,1.29,3.94,169,0.08,0,16.093,357.2,
2019-03-29 03:00:00,Clear,clear-night,0.0,0.0,,6.18,6.18,3.46,0.83,1033.5,1.25,3.83,178,0.03,0,16.093,356.9,
2019-03-29 04:00:00,Clear,clear-night,0.0,0.0,,5.46,5.46,2.96,0.84,1033.2,1.2,3.56,183,0.0,0,16.093,356.6,
2019-03-29 05:00:00,Clear,clear-night,0.0,0.0,,4.6,4.6,2.5,0.86,1032.7,1.14,2.95,182,0.0,0,16.093,356.2,
2019-03-29 06:00:00,Clear,clear-night,0.0,0.0,,3.91,3.91,2.07,0.88,1032.6,1.09,2.18,172,0.0,0,16.093,355.8,
2019-03-29 07:00:00,Clear,clear-day,0.0,0.0,,3.92,3.92,1.67,0.85,1032.3,1.0,2.08,166,0.0,0,16.093,354.9,
2019-03-29 08:00:00,Clear,clear-day,0.0,0.0,,4.8,4.8,1.78,0.81,1032.2,0.94,1.92,162,0.0,0,16.093,354.8,
2019-03-29 09:00:00,Clear,clear-day,0.0,0.0,,7.47,7.47,2.79,0.72,1032.0,0.79,1.93,155,0.0,1,16.093,354.8,
2019-03-29 10:00:00,Clear,clear-day,0.0,0.0,,10.12,10.12,3.87,0.65,1031.8,0.98,2.02,159,0.0,2,16.093,355.0,
2019-03-29 11:00:00,Clear,clear-day,0.0,0.0,,12.15,12.15,4.48,0.59,1031.3,1.24,2.19,168,0.0,3,16.093,355.4,
2019-03-29 12:00:00,Clear,clear-day,0.0,0.0,,13.63,13.63,4.68,0.55,1030.8,1.44,2.46,171,0.0,3,16.093,356.0,
2019-03-29 13:00:00,Clear,clear-day,0.0,0.0,,14.98,14.98,4.06,0.48,1029.9,1.33,2.45,171,0.0,4,16.093,357.9,
2019-03-29 14:00:00,Clear,clear-day,0.0,0.0,,16.15,16.15,3.79,0.44,1029.2,1.65,2.73,169,0.0,4,16.093,358.1,
2019-03-29 15:00:00,Clear,clear-day,0.0,0.0,,16.99,16.99,3.72,0.41,1028.2,1.96,3.07,175,0.0,3,16.093,358.0,
2019-03-29 16:00:00,Clear,clear-day,0.0,0.0,,16.71,16.71,4.29,0.44,1027.3,2.2,3.27,175,0.01,2,16.093,358.2,
2019-03-29 17:00:00,Clear,clear-day,0.0,0.0,,16.7,16.7,4.64,0.45,1026.7,2.17,3.26,176,0.02,1,16.093,358.7,
2019-03-29 18:00:00,Clear,clear-day,0.0,0.0,,16.2,16.2,4.77,0.47,1026.2,2.05,3.15,175,0.06,0,16.093,359.5,
