time,temperature,windBearing,windSpeed,ozone,pressure
2019-07-08 02:00:00,15.23,160,2.07,346.3,1020.2
2019-07-08 03:00:00,14.58,179,1.92,347.4,1020.4
2019-07-08 04:00:00,14.22,195,1.87,348.4,1020.4
2019-07-08 05:00:00,13.99,194,1.73,348.8,1020.6
2019-07-08 06:00:00,14.19,157,1.4,348.7,1020.8
2019-07-08 07:00:00,14.37,100,0.96,348.2,1021.2
2019-07-08 08:00:00,15.02,63,0.67,347.6,1021.5
2019-07-08 09:00:00,15.78,50,0.61,347.0,1021.9
2019-07-08 10:00:00,16.64,52,0.64,346.5,1022.3
2019-07-08 11:00:00,17.58,59,0.74,345.6,1022.7
2019-07-08 12:00:00,18.52,66,0.85,344.1,1022.8
2019-07-08 13:00:00,19.55,342,0.98,342.4,1022.8
2019-07-08 14:00:00,21.47,182,1.29,333.7,1022.4
2019-07-08 15:00:00,22.13,179,1.25,333.5,1022.0
2019-07-08 16:00:00,22.48,106,1.17,335.1,1021.5
2019-07-08 17:00:00,22.6,77,1.14,336.5,1021.3
2019-07-08 18:00:00,22.26,138,1.48,336.9,1021.1
2019-07-08 19:00:00,21.5,144,1.96,337.1,1020.8
2019-07-08 20:00:00,21.04,107,2.4,337.7,1020.8
2019-07-08 21:00:00,20.09,119,2.81,337.9,1021.2
2019-07-08 22:00:00,18.94,102,3.23,337.9,1021.8
2019-07-08 23:00:00,17.96,119,3.31,337.8,1022.2
2019-07-09 00:00:00,17.21,129,3.23,337.5,1022.4
2019-07-09 01:00:00,16.41,133,2.9,337.0,1022.5
2019-07-09 02:00:00,16.23,152,2.74,336.1,1022.6
2019-07-09 03:00:00,15.64,159,2.52,334.6,1022.5
2019-07-09 04:00:00,15.03,164,2.24,332.7,1022.2
2019-07-09 05:00:00,14.97,168,2.03,331.3,1022.2
2019-07-09 06:00:00,14.94,173,1.84,330.9,1022.0
2019-07-09 07:00:00,14.99,178,1.69,331.0,1021.9
2019-07-09 08:00:00,15.8,176,1.78,329.1,1021.8
2019-07-09 09:00:00,16.08,184,2.1,329.6,1022.1
2019-07-09 10:00:00,16.54,193,2.63,330.5,1022.3
2019-07-09 11:00:00,17.14,201,3.02,331.2,1022.4
2019-07-09 12:00:00,17.95,206,3.24,331.1,1022.3
2019-07-09 13:00:00,18.73,209,3.33,330.7,1022.1
2019-07-09 14:00:00,20.42,211,1.85,326.3,1022.1
2019-07-09 15:00:00,21.17,220,2.05,326.1,1021.8
2019-07-09 16:00:00,21.74,228,2.47,326.6,1021.5
2019-07-09 17:00:00,22.38,235,2.74,327.2,1021.0
2019-07-09 18:00:00,22.87,238,2.62,327.7,1020.8
2019-07-09 19:00:00,23.16,242,2.31,328.4,1020.6
2019-07-09 20:00:00,22.82,245,1.26,327.6,1020.7
2019-07-09 21:00:00,22.19,255,1.34,329.6,1020.8
2019-07-09 22:00:00,21.34,194,1.61,332.4,1020.9
2019-07-09 23:00:00,20.55,213,1.86,334.2,1021.0
2019-07-10 00:00:00,19.82,218,2.05,334.1,1021.1
2019-07-10 01:00:00,18.98,218,2.19,333.1,1021.4
2019-07-10 02:00:00,18.46,199,1.66,331.8,1021.0
2019-07-10 03:00:00,17.58,206,1.56,329.9,1020.8
2019-07-10 04:00:00,16.99,217,1.47,327.8,1020.4
2019-07-10 05:00:00,17.16,223,1.46,326.5,1020.0
2019-07-10 06:00:00,17.33,223,1.53,326.6,1019.8
2019-07-10 07:00:00,17.54,219,1.7,327.7,1020.1
2019-07-10 08:00:00,18.36,214,1.62,331.3,1019.9
2019-07-10 09:00:00,19.29,226,2.01,334.1,1019.9
2019-07-10 10:00:00,20.33,242,2.46,337.2,1020.0
2019-07-10 11:00:00,21.41,252,2.87,339.8,1020.0
2019-07-10 12:00:00,22.33,251,3.11,341.3,1019.8
2019-07-10 13:00:00,23.25,245,3.29,342.2,1019.4
2019-07-10 14:00:00,23.6,245,3.07,333.8,1019.2
2019-07-10 15:00:00,24.89,241,3.45,333.0,1018.8
2019-07-10 16:00:00,25.2,239,3.87,332.5,1018.4
2019-07-10 17:00:00,24.05,236,4.18,332.2,1017.8
2019-07-10 18:00:00,24.08,231,4.13,331.6,1017.3
2019-07-10 19:00:00,24.01,228,4.01,331.0,1016.8
2019-07-10 20:00:00,23.71,215,3.82,331.6,1016.5
2019-07-10 21:00:00,22.86,219,3.61,331.1,1016.2
2019-07-10 22:00:00,21.8,225,3.28,330.5,1016.0
2019-07-10 23:00:00,20.85,230,2.99,330.6,1015.9
2019-07-11 00:00:00,20.11,236,2.84,331.7,1015.8
2019-07-11 01:00:00,19.51,246,2.71,333.5,1015.7
2019-07-11 02:00:00,18.35,248,2.62,337.6,1015.8
2019-07-11 03:00:00,17.9,243,2.48,341.7,1015.2
2019-07-11 04:00:00,17.61,235,2.3,346.5,1014.5
2019-07-11 05:00:00,17.24,231,2.16,349.6,1014.1
2019-07-11 06:00:00,16.92,242,1.97,349.9,1013.8
2019-07-11 07:00:00,16.57,259,1.8,348.6,1013.6
2019-07-11 08:00:00,17.65,272,1.83,347.7,1013.4
2019-07-11 09:00:00,18.11,318,1.95,348.7,1013.5
2019-07-11 10:00:00,18.79,204,2.21,350.5,1013.5
2019-07-11 11:00:00,19.75,260,2.45,351.9,1013.6
2019-07-11 12:00:00,21.06,246,2.63,352.6,1013.5
2019-07-11 13:00:00,22.59,289,2.74,353.0,1013.2
2019-07-11 14:00:00,24.04,253,2.2,347.3,1013.1
2019-07-11 15:00:00,25.15,205,2.47,346.6,1013.1
2019-07-11 16:00:00,25.8,314,2.93,346.4,1013.0
2019-07-11 17:00:00,25.2,268,3.32,346.2,1012.8
2019-07-11 18:00:00,25.18,271,3.62,345.5,1012.5
2019-07-11 19:00:00,24.9,270,3.85,344.8,1012.3
2019-07-11 20:00:00,24.68,271,3.46,345.6,1012.2
2019-07-11 21:00:00,23.88,205,3.49,346.4,1012.4
2019-07-11 22:00:00,22.86,346,3.41,347.7,1012.7
2019-07-11 23:00:00,21.88,283,3.35,348.7,1012.9
2019-07-12 00:00:00,20.99,273,3.25,349.0,1013.1
2019-07-12 01:00:00,20.09,273,3.19,349.2,1013.1
2019-07-12 02:00:00,19.25,275,3.05,350.2,1013.2
2019-07-12 03:00:00,18.71,279,2.75,352.3,1013.3
2019-07-12 04:00:00,18.13,276,2.79,357.1,1013.3
2019-07-12 05:00:00,17.75,276,2.87,359.6,1013.0
2019-07-12 06:00:00,17.61,278,2.92,358.0,1012.9
2019-07-12 07:00:00,17.53,281,2.94,354.0,1012.9
2019-07-12 08:00:00,18.21,291,2.99,349.2,1013.3
2019-07-12 09:00:00,19.1,301,2.98,346.5,1013.9
2019-07-12 10:00:00,20.35,310,2.92,344.3,1014.1
2019-07-12 11:00:00,21.36,317,3.07,343.3,1014.2
2019-07-12 12:00:00,22.07,316,3.57,344.3,1014.4
2019-07-12 13:00:00,22.87,313,4.23,346.4,1014.5
2019-07-12 14:00:00,23.35,310,4.8,347.8,1014.7
2019-07-12 15:00:00,23.89,314,4.89,342.7,1015.4
2019-07-12 16:00:00,24.12,315,5.41,341.1,1015.6
2019-07-12 17:00:00,23.76,317,5.74,340.0,1015.9
2019-07-12 18:00:00,23.63,318,5.83,340.0,1016.1
2019-07-12 19:00:00,23.23,321,5.73,340.7,1016.3
2019-07-12 20:00:00,23.04,323,4.77,344.2,1016.9
2019-07-12 21:00:00,22.15,328,4.63,344.8,1017.6
2019-07-12 22:00:00,21.13,335,4.57,345.0,1018.3
2019-07-12 23:00:00,20.17,340,4.27,345.1,1018.9
2019-07-13 00:00:00,19.4,340,4.03,345.5,1019.4
2019-07-13 01:00:00,18.61,339,3.74,345.8,1019.8
2019-07-13 02:00:00,18.09,333,3.08,347.1,1020.1
2019-07-13 03:00:00,17.37,332,2.86,345.8,1020.1
2019-07-13 04:00:00,16.64,330,2.68,343.6,1020.1
2019-07-13 05:00:00,15.96,329,2.59,341.5,1020.1
2019-07-13 06:00:00,15.5,328,2.65,339.7,1020.3
2019-07-13 07:00:00,15.13,325,2.74,337.8,1021.0
2019-07-13 08:00:00,16.26,332,3.13,335.0,1021.5
2019-07-13 09:00:00,17.26,331,3.0,333.8,1021.7
2019-07-13 10:00:00,18.73,331,2.7,333.0,1021.9
2019-07-13 11:00:00,20.11,332,2.48,332.7,1021.9
2019-07-13 12:00:00,21.15,336,2.35,333.0,1022.0
2019-07-13 13:00:00,22.01,341,2.26,333.6,1022.1
2019-07-13 14:00:00,21.64,5,2.48,336.7,1022.7
2019-07-13 15:00:00,22.38,8,2.61,336.2,1022.6
2019-07-13 16:00:00,22.96,10,2.81,334.8,1022.4
2019-07-13 17:00:00,22.53,12,3.03,333.6,1022.2
2019-07-13 18:00:00,22.52,19,3.31,332.8,1022.0
2019-07-13 19:00:00,22.31,26,3.57,332.0,1021.9
2019-07-13 20:00:00,21.9,17,3.31,329.6,1022.3
2019-07-13 21:00:00,21.14,24,3.21,329.1,1022.6
2019-07-13 22:00:00,20.28,32,3.05,329.0,1022.9
2019-07-13 23:00:00,19.44,40,2.82,329.3,1023.1
2019-07-14 00:00:00,18.56,47,2.47,330.0,1023.2
2019-07-14 01:00:00,17.63,53,2.1,331.1,1023.3
2019-07-14 02:00:00,17.26,44,1.83,329.5,1023.2
2019-07-14 03:00:00,16.47,42,1.81,330.1,1023.2
2019-07-14 04:00:00,15.7,37,1.97,330.9,1023.0
2019-07-14 05:00:00,14.98,36,2.16,331.8,1023.0
2019-07-14 06:00:00,14.54,38,2.38,332.3,1023.3
2019-07-14 07:00:00,14.73,41,2.57,332.9,1023.3
2019-07-14 08:00:00,14.99,49,2.11,332.5,1023.6
2019-07-14 09:00:00,15.27,46,2.16,336.5,1023.8
2019-07-14 10:00:00,15.82,39,2.25,342.0,1023.9
2019-07-14 11:00:00,16.59,35,2.4,346.7,1024.0
2019-07-14 12:00:00,17.7,33,2.51,349.6,1024.0
2019-07-14 13:00:00,18.9,33,2.66,351.7,1024.0
2019-07-14 14:00:00,19.94,31,2.8,353.1,1024.0
2019-07-14 15:00:00,20.74,13,2.95,356.3,1024.1
2019-07-14 16:00:00,21.34,19,3.49,356.3,1023.8
2019-07-14 17:00:00,20.96,23,3.94,355.0,1023.5
2019-07-14 18:00:00,20.96,26,4.21,351.5,1023.4
2019-07-14 19:00:00,20.81,28,4.43,346.7,1023.3
2019-07-14 20:00:00,20.47,25,4.15,340.6,1023.5
2019-07-14 21:00:00,19.53,27,4.08,338.2,1023.7
2019-07-14 22:00:00,18.41,31,3.91,336.9,1024.0
2019-07-14 23:00:00,17.33,32,3.67,335.8,1024.1
2019-07-15 00:00:00,16.33,34,3.4,334.5,1024.3
2019-07-15 01:00:00,15.34,35,3.1,333.4,1023.8
2019-07-15 02:00:00,14.53,23,2.63,330.7,1024.0
2019-07-15 03:00:00,13.7,20,2.35,330.0,1023.9
2019-07-15 04:00:00,12.86,18,2.16,329.8,1023.7
2019-07-15 05:00:00,12.34,16,2.05,329.4,1023.5
2019-07-15 06:00:00,12.08,13,2.12,328.6,1023.5
2019-07-15 07:00:00,12.03,11,2.28,327.7,1023.4
2019-07-15 08:00:00,12.89,8,2.57,327.5,1023.5
2019-07-15 09:00:00,13.59,15,2.72,326.1,1023.8
2019-07-15 10:00:00,14.56,22,2.75,324.4,1023.7
2019-07-15 11:00:00,15.55,28,2.76,322.8,1023.5
2019-07-15 12:00:00,16.59,30,2.61,321.3,1023.3
2019-07-15 13:00:00,17.62,30,2.38,319.9,1023.1
2019-07-15 14:00:00,18.86,15,2.0,318.3,1023.4
2019-07-15 15:00:00,19.86,15,2.07,317.9,1023.1
2019-07-15 16:00:00,20.85,15,2.18,317.9,1022.7
2019-07-15 17:00:00,21.66,16,2.33,317.7,1022.3
2019-07-15 18:00:00,22.01,19,2.49,316.8,1022.0
2019-07-15 19:00:00,21.79,24,2.63,315.4,1021.7
2019-07-15 20:00:00,20.97,29,2.38,312.4,1021.6
2019-07-15 21:00:00,19.97,32,2.24,311.2,1021.6
2019-07-15 22:00:00,18.71,39,2.01,310.3,1021.7
2019-07-15 23:00:00,17.47,53,1.81,309.8,1021.7
2019-07-16 00:00:00,16.41,83,1.65,309.6,1021.8
2019-07-16 01:00:00,15.34,122,1.47,309.6,1022.0
2019-07-16 02:00:00,14.49,155,1.37,310.1,1022.1
2019-07-16 03:00:00,13.91,189,1.63,312.5,1022.1
2019-07-16 04:00:00,13.17,204,1.68,314.6,1021.1
2019-07-16 05:00:00,13.05,215,1.72,317.2,1020.7
2019-07-16 06:00:00,13.0,230,1.73,320.7,1020.6
2019-07-16 07:00:00,13.1,240,1.73,324.8,1020.9
2019-07-16 08:00:00,14.29,256,1.73,328.6,1021.0
2019-07-16 09:00:00,15.97,239,1.5,330.9,1020.9
2019-07-16 10:00:00,18.2,284,1.25,332.5,1020.6
2019-07-16 11:00:00,20.24,260,0.97,334.0,1020.5
2019-07-16 12:00:00,21.75,253,0.9,335.6,1020.3
2019-07-16 13:00:00,23.02,240,0.84,337.0,1020.0
2019-07-16 14:00:00,24.66,189,0.66,336.0,1019.8
2019-07-16 15:00:00,26.14,193,0.72,335.8,1019.2
2019-07-16 16:00:00,26.89,210,0.9,335.3,1018.7
2019-07-16 17:00:00,26.19,219,1.23,335.5,1018.2
2019-07-16 18:00:00,26.2,227,1.69,337.2,1017.9
2019-07-16 19:00:00,25.87,233,2.32,339.4,1017.7
2019-07-16 20:00:00,25.32,222,2.96,343.5,1017.6
2019-07-16 21:00:00,23.99,222,3.33,343.9,1017.7
2019-07-16 22:00:00,22.26,219,3.51,343.3,1017.7
2019-07-16 23:00:00,20.75,218,3.46,342.6,1017.8
2019-07-17 00:00:00,19.65,224,3.2,342.0,1018.0
2019-07-17 01:00:00,18.72,231,2.73,341.1,1018.0
2019-07-17 02:00:00,17.85,235,2.33,340.5,1017.8
2019-07-17 03:00:00,17.09,236,1.65,340.3,1017.8
2019-07-17 04:00:00,16.13,227,1.4,340.4,1017.2
2019-07-17 05:00:00,15.58,216,1.29,340.2,1016.5
2019-07-17 06:00:00,15.43,210,1.23,339.5,1016.2
2019-07-17 07:00:00,15.58,200,1.26,338.6,1016.5
2019-07-17 08:00:00,17.06,192,1.29,336.9,1016.2
2019-07-17 09:00:00,18.72,191,1.59,336.2,1016.2
2019-07-17 10:00:00,20.83,192,2.0,335.6,1015.5
2019-07-17 11:00:00,22.62,193,2.42,334.8,1015.4
2019-07-17 12:00:00,23.66,194,2.76,333.5,1015.3
2019-07-17 13:00:00,24.67,197,3.11,332.2,1014.9
2019-07-17 14:00:00,25.28,200,3.29,331.7,1014.5
2019-07-17 15:00:00,25.76,201,3.09,327.4,1014.2
2019-07-17 16:00:00,25.51,209,3.09,329.3,1013.7
2019-07-17 17:00:00,24.65,215,3.18,331.3,1013.3
2019-07-17 18:00:00,24.54,225,3.3,333.3,1013.0
2019-07-17 19:00:00,24.22,234,3.5,335.4,1012.6
2019-07-17 20:00:00,23.87,229,3.68,337.2,1012.4
2019-07-17 21:00:00,22.93,216,3.88,339.4,1012.4
2019-07-17 22:00:00,21.92,225,3.98,341.1,1012.6
2019-07-17 23:00:00,20.96,232,3.89,343.5,1012.5
2019-07-18 00:00:00,20.01,236,3.35,348.4,1012.3
2019-07-18 01:00:00,19.07,242,2.64,354.0,1012.0
2019-07-18 02:00:00,18.39,202,1.82,353.4,1011.8
2019-07-18 03:00:00,17.64,204,1.85,349.9,1011.4
2019-07-18 04:00:00,16.85,213,2.18,343.6,1011.4
2019-07-18 05:00:00,16.37,220,2.53,339.1,1010.7
2019-07-18 06:00:00,16.18,219,2.83,338.2,1010.4
2019-07-18 07:00:00,16.18,218,3.17,339.2,1010.2
2019-07-18 08:00:00,16.98,211,3.24,343.0,1010.1
2019-07-18 09:00:00,16.96,226,3.23,344.5,1010.0
2019-07-18 10:00:00,16.99,245,3.15,346.1,1010.0
2019-07-18 11:00:00,17.55,244,3.13,347.9,1010.0
2019-07-18 12:00:00,18.95,195,3.56,350.5,1009.9
2019-07-18 13:00:00,20.87,345,4.13,353.2,1009.8
2019-07-18 14:00:00,22.04,267,3.99,346.0,1010.6
2019-07-18 15:00:00,23.0,257,4.12,345.5,1010.7
2019-07-18 16:00:00,23.44,280,4.19,345.1,1010.8
2019-07-18 17:00:00,22.69,272,4.26,344.4,1010.8
2019-07-18 18:00:00,22.75,251,4.21,343.5,1010.9
2019-07-18 19:00:00,22.51,306,4.01,342.4,1010.9
2019-07-18 20:00:00,22.31,267,3.54,343.8,1011.2
2019-07-18 21:00:00,21.58,175,3.63,343.2,1011.5
2019-07-18 22:00:00,20.74,17,3.77,342.5,1011.8
2019-07-18 23:00:00,19.85,276,3.75,341.8,1012.2
2019-07-19 00:00:00,18.89,297,3.52,341.2,1012.6
2019-07-19 01:00:00,17.86,232,3.21,340.6,1013.1
2019-07-19 02:00:00,16.83,267,2.73,338.4,1013.5
2019-07-19 03:00:00,15.91,297,2.34,338.5,1013.5
2019-07-19 04:00:00,15.12,220,1.94,339.1,1013.3
2019-07-19 05:00:00,14.96,230,1.71,339.4,1013.2
2019-07-19 06:00:00,14.97,229,1.72,338.8,1013.1
2019-07-19 07:00:00,15.11,216,1.92,338.0,1013.1
2019-07-19 08:00:00,15.61,200,2.1,337.4,1013.1
2019-07-19 09:00:00,16.44,198,2.68,336.7,1013.2
2019-07-19 10:00:00,17.4,198,3.49,335.9,1013.1
2019-07-19 11:00:00,18.13,199,4.18,335.6,1012.8
2019-07-19 12:00:00,18.48,198,4.75,336.1,1012.3
2019-07-19 13:00:00,18.33,194,5.08,337.2,1012.0
2019-07-19 14:00:00,18.4,192,5.29,335.1,1011.8
2019-07-19 15:00:00,18.46,192,5.55,334.8,1011.9
2019-07-19 16:00:00,19.46,200,5.61,334.6,1011.4
2019-07-19 17:00:00,19.72,207,5.65,334.2,1011.0
2019-07-19 18:00:00,19.94,211,5.58,333.3,1010.5
2019-07-19 19:00:00,19.67,213,5.42,332.3,1010.1
2019-07-19 20:00:00,19.59,205,4.72,335.1,1009.8
2019-07-19 21:00:00,19.48,206,4.61,337.0,1009.7
2019-07-19 22:00:00,19.19,208,4.5,339.4,1009.7
2019-07-19 23:00:00,18.94,209,4.35,341.2,1009.6
2019-07-20 00:00:00,18.75,211,4.08,341.7,1009.3
2019-07-20 01:00:00,18.57,213,3.78,341.7,1009.0
2019-07-20 02:00:00,18.3,213,3.64,342.2,1008.6
2019-07-20 03:00:00,17.91,195,2.75,345.8,1008.0
2019-07-20 04:00:00,17.51,196,3.17,349.4,1007.5
2019-07-20 05:00:00,17.27,198,3.52,353.4,1007.1
2019-07-20 06:00:00,17.16,199,3.7,357.7,1006.7
2019-07-20 07:00:00,17.11,200,3.85,362.2,1006.4
2019-07-20 08:00:00,17.76,196,4.09,372.1,1006.5
2019-07-20 09:00:00,18.06,202,4.28,376.6,1006.5
2019-07-20 10:00:00,18.53,212,4.46,380.0,1006.7
2019-07-20 11:00:00,19.22,223,4.79,380.6,1006.9
2019-07-20 12:00:00,20.22,231,5.25,376.7,1007.2
2019-07-20 13:00:00,21.18,240,5.81,369.8,1007.4
2019-07-20 14:00:00,22.19,238,5.33,359.9,1007.9
2019-07-20 15:00:00,23.23,245,5.67,357.9,1008.5
2019-07-20 16:00:00,23.66,251,6.06,358.0,1009.1
2019-07-20 17:00:00,22.88,251,6.23,358.3,1009.8
2019-07-20 18:00:00,22.78,252,6.14,358.0,1010.5
2019-07-20 19:00:00,22.46,283,5.79,357.8,1011.1
2019-07-20 20:00:00,22.32,261,4.77,356.6,1011.9
2019-07-20 21:00:00,21.39,173,4.63,355.8,1012.8
2019-07-20 22:00:00,20.27,353,4.45,355.1,1014.0
2019-07-20 23:00:00,19.28,274,4.2,355.9,1015.0
2019-07-21 00:00:00,18.48,310,3.82,360.3,1015.7
2019-07-21 01:00:00,17.77,230,3.36,366.3,1016.5
2019-07-21 02:00:00,16.74,272,3.45,364.4,1017.0
2019-07-21 03:00:00,16.04,16,3.1,361.1,1017.6
2019-07-21 04:00:00,15.36,167,2.72,355.2,1017.5
2019-07-21 05:00:00,14.85,268,2.42,349.7,1017.9
2019-07-21 06:00:00,14.56,269,2.21,345.2,1018.7
2019-07-21 07:00:00,14.41,259,2.11,341.1,1019.2
2019-07-21 08:00:00,15.64,244,1.93,338.5,1019.8
2019-07-21 09:00:00,16.66,239,2.25,336.6,1020.3
2019-07-21 10:00:00,17.93,235,2.73,335.5,1020.8
2019-07-21 11:00:00,19.12,230,3.26,335.4,1021.2
2019-07-21 12:00:00,20.0,230,3.69,336.7,1021.4
2019-07-21 13:00:00,20.78,229,3.97,338.9,1021.4
2019-07-21 14:00:00,21.38,228,3.47,341.2,1022.4
2019-07-21 15:00:00,22.24,225,3.86,340.6,1022.3
2019-07-21 16:00:00,22.86,224,4.37,339.0,1021.7
2019-07-21 17:00:00,22.34,221,4.7,336.9,1021.5
2019-07-21 18:00:00,22.48,219,4.67,334.1,1021.3
2019-07-21 19:00:00,22.31,219,4.55,330.9,1021.2
2019-07-21 20:00:00,22.19,210,4.45,328.3,1021.4
2019-07-21 21:00:00,21.32,209,4.32,326.5,1021.6
2019-07-21 22:00:00,20.36,208,4.17,325.0,1021.9
2019-07-21 23:00:00,19.51,209,4.06,323.5,1022.2
2019-07-22 00:00:00,18.75,212,4.18,321.4,1022.3
2019-07-22 01:00:00,18.17,215,4.33,319.0,1022.4
2019-07-22 02:00:00,17.23,218,4.21,316.2,1022.5
2019-07-22 03:00:00,16.85,221,4.43,313.5,1022.6
2019-07-22 04:00:00,16.69,223,4.65,310.8,1021.8
2019-07-22 05:00:00,17.22,225,4.79,308.7,1021.6
2019-07-22 06:00:00,17.41,227,4.78,307.5,1021.6
2019-07-22 07:00:00,17.55,228,4.68,307.0,1021.9
2019-07-22 08:00:00,18.19,227,4.34,308.3,1022.0
2019-07-22 09:00:00,19.44,228,4.38,308.1,1022.2
2019-07-22 10:00:00,21.0,228,4.44,307.8,1022.2
2019-07-22 11:00:00,22.44,229,4.57,307.7,1022.5
2019-07-22 12:00:00,23.76,230,4.58,307.7,1022.6
2019-07-22 13:00:00,25.0,231,4.6,307.9,1022.5
2019-07-22 14:00:00,25.89,230,3.9,304.7,1022.8
2019-07-22 15:00:00,26.69,231,3.98,304.1,1022.7
2019-07-22 16:00:00,27.08,230,4.13,303.7,1022.5
2019-07-22 17:00:00,26.37,230,4.15,303.5,1022.2
2019-07-22 18:00:00,26.45,230,3.98,304.1,1022.0
2019-07-22 19:00:00,26.2,230,3.66,304.9,1021.7
2019-07-22 20:00:00,26.03,223,3.03,304.5,1021.6
2019-07-22 21:00:00,25.02,221,2.75,305.5,1021.7
2019-07-22 22:00:00,23.72,219,2.53,306.8,1022.0
2019-07-22 23:00:00,22.49,217,2.27,308.0,1022.0
2019-07-23 00:00:00,21.42,216,1.99,309.1,1022.0
2019-07-23 01:00:00,20.47,214,1.66,310.2,1022.0
2019-07-23 02:00:00,19.96,220,1.41,312.6,1022.1
2019-07-23 03:00:00,19.07,217,1.12,314.7,1022.1
2019-07-23 04:00:00,18.1,216,0.88,316.9,1021.3
2019-07-23 05:00:00,17.49,204,0.68,318.4,1021.0
2019-07-23 06:00:00,17.2,178,0.59,319.0,1020.9
2019-07-23 07:00:00,17.12,142,0.53,318.8,1021.0
2019-07-23 08:00:00,18.3,103,0.76,317.5,1020.8
2019-07-23 09:00:00,20.26,102,1.18,316.7,1020.5
2019-07-23 10:00:00,22.85,113,1.74,315.8,1019.8
2019-07-23 11:00:00,25.29,125,2.23,315.0,1019.3
2019-07-23 12:00:00,27.19,130,2.61,314.1,1018.9
2019-07-23 13:00:00,28.78,135,2.94,313.2,1018.4
2019-07-23 14:00:00,31.03,151,2.59,314.3,1018.2
2019-07-23 15:00:00,32.26,152,3.08,314.0,1017.6
2019-07-23 16:00:00,32.93,150,3.79,313.7,1016.8
2019-07-23 17:00:00,32.42,148,4.17,314.1,1016.1
2019-07-23 18:00:00,32.63,143,4.08,315.9,1015.6
2019-07-23 19:00:00,32.6,135,3.75,318.2,1015.0
2019-07-23 20:00:00,32.29,125,2.95,316.7,1014.5
2019-07-23 21:00:00,30.86,110,3.41,316.3,1014.1
2019-07-23 22:00:00,28.83,96,4.19,315.4,1013.9
2019-07-23 23:00:00,27.1,92,4.59,314.8,1013.6
2019-07-24 00:00:00,25.85,114,4.25,314.8,1013.2
2019-07-24 01:00:00,24.92,144,3.51,315.0,1013.3
2019-07-24 02:00:00,25.12,127,3.48,312.1,1011.6
2019-07-24 03:00:00,24.64,142,3.7,312.8,1011.2
2019-07-24 04:00:00,24.21,155,4.16,314.1,1010.7
2019-07-24 05:00:00,23.59,168,4.42,316.0,1010.5
2019-07-24 06:00:00,22.7,185,4.17,319.0,1010.4
2019-07-24 07:00:00,21.54,201,3.69,322.2,1010.4
2019-07-24 08:00:00,21.38,224,2.73,325.5,1011.5
2019-07-24 09:00:00,22.67,235,2.85,322.4,1011.5
2019-07-24 10:00:00,24.65,243,3.33,316.7,1012.0
2019-07-24 11:00:00,26.54,247,3.7,312.2,1012.6
2019-07-24 12:00:00,27.72,247,3.83,310.4,1012.8
2019-07-24 13:00:00,28.64,242,3.94,309.6,1013.0
2019-07-24 14:00:00,30.71,223,3.38,307.5,1013.4
2019-07-24 15:00:00,31.64,219,3.75,305.4,1013.6
2019-07-24 16:00:00,32.02,219,4.38,303.2,1013.8
2019-07-24 17:00:00,31.07,220,4.69,301.1,1014.0
2019-07-24 18:00:00,30.9,226,4.4,299.3,1014.0
2019-07-24 19:00:00,30.4,233,3.85,297.6,1013.9
2019-07-24 20:00:00,30.12,226,3.03,298.2,1013.7
2019-07-24 21:00:00,28.71,225,2.53,297.8,1014.0
2019-07-24 22:00:00,26.86,220,2.14,297.6,1014.1
2019-07-24 23:00:00,25.29,207,1.79,297.4,1014.2
2019-07-25 00:00:00,24.1,177,1.51,297.1,1014.2
2019-07-25 01:00:00,23.17,134,1.28,296.6,1014.2
2019-07-25 02:00:00,22.18,107,1.25,294.6,1014.4
2019-07-25 03:00:00,21.32,96,1.46,294.3,1014.0
2019-07-25 04:00:00,20.72,96,1.83,294.3,1012.9
2019-07-25 05:00:00,21.75,98,2.28,294.5,1012.2
2019-07-25 06:00:00,22.27,103,2.81,294.8,1011.8
2019-07-25 07:00:00,23.08,111,3.38,295.5,1011.7
2019-07-25 08:00:00,24.43,114,3.67,295.2,1011.6
2019-07-25 09:00:00,26.37,120,3.64,297.5,1011.4
2019-07-25 10:00:00,28.76,128,3.36,300.5,1011.2
2019-07-25 11:00:00,30.98,137,3.22,302.5,1011.0
2019-07-25 12:00:00,32.85,148,3.5,302.5,1010.7
2019-07-25 13:00:00,34.51,162,3.97,301.5,1010.5
2019-07-25 14:00:00,35.5,184,3.43,303.0,1010.3
2019-07-25 15:00:00,36.66,179,4.01,304.5,1010.1
2019-07-25 16:00:00,37.31,166,4.8,306.6,1009.5
2019-07-25 17:00:00,36.91,158,5.1,308.0,1009.3
2019-07-25 18:00:00,36.75,170,4.54,308.6,1008.9
2019-07-25 19:00:00,36.17,186,3.57,308.8,1008.4
2019-07-25 20:00:00,35.19,176,2.97,307.7,1008.1
2019-07-25 21:00:00,33.5,153,2.65,306.3,1008.4
2019-07-25 22:00:00,31.23,294,2.59,304.7,1008.7
2019-07-25 23:00:00,29.17,270,2.59,303.2,1009.1
2019-07-26 00:00:00,27.34,222,3.11,302.0,1009.5
2019-07-26 01:00:00,25.57,134,3.91,301.0,1010.1
2019-07-26 02:00:00,24.17,233,4.18,300.6,1010.5
2019-07-26 03:00:00,25.06,187,2.92,302.5,1010.8
2019-07-26 04:00:00,24.13,226,2.95,304.1,1010.3
2019-07-26 05:00:00,23.3,253,2.97,305.1,1010.1
